iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
3,10,0.065522569002,0.563125,0.0843010379736,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P065523.png
4,10,0.0982838535029,0.563125,0.0975913858109,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P098284.png
5,10,0.131045138004,0.563125,0.121623906713,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P131045.png
6,10,0.163806422505,0.563125,0.162431283069,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P163806.png
7,10,0.196567707006,0.563125,0.191710149185,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P196568.png
8,10,0.229328991507,0.563125,0.221358707671,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P229329.png
9,10,0.262090276008,0.563125,0.251122234381,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P262090.png
10,10,0.294851560509,0.563125,0.280069819331,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P294852.png
1,11,0,0.625583333333,0.000481553516383,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P000001.png
2,11,0.0363949630409,0.625583333333,0.0603839953405,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P036395.png
3,11,0.0727899260818,0.625583333333,0.0906416538154,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P072790.png
4,11,0.109184889123,0.625583333333,0.104730646855,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P109185.png
5,11,0.145579852164,0.625583333333,0.13101829952,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P145580.png
6,11,0.181974815204,0.625583333333,0.18117317929,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P181975.png
7,11,0.218369778245,0.625583333333,0.213943859187,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P218370.png
8,11,0.254764741286,0.625583333333,0.245950539688,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P254765.png
9,11,0.291159704327,0.625583333333,0.279017463447,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P291160.png
10,11,0.327554667368,0.625583333333,0.311127717265,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P327555.png
1,12,0,0.688041666667,0.00030264679503,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d688042_P000001.png
2,12,0.0400286415808,0.688041666667,0.0518288851558,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d688042_P040029.png
3,12,0.0800572831616,0.688041666667,0.0793371116937,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d688042_P080057.png
4,12,0.120085924742,0.688041666667,0.108668033959,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d688042_P120086.png
5,12,0.160114566323,0.688041666667,0.145376042111,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d688042_P160115.png
6,12,0.200143207904,0.688041666667,0.198438931742,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d688042_P200143.png
7,12,0.240171849485,0.688041666667,0.234681080006,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d688042_P240172.png
8,12,0.280200491066,0.688041666667,0.270491221587,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d688042_P280200.png
9,12,0.320229132646,0.688041666667,0.306308270001,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d688042_P320229.png
10,12,0.360257774227,0.688041666667,0.342647384136,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d688042_P360258.png
1,13,0,0.7505,0.000148554068458,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d750500_P000001.png
2,13,0.0436623201207,0.7505,0.0398951205997,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d750500_P043662.png
3,13,0.0873246402414,0.7505,0.0788326274831,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d750500_P087325.png
