iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
1,21,0,1.25016666667,0.00131977682138,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1250167_P000001.png
2,21,0.0727317484401,1.25016666667,0.0662716503878,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1250167_P072732.png
3,21,0.14546349688,1.25016666667,0.13281825428,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1250167_P145463.png
4,21,0.21819524532,1.25016666667,0.197599146046,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1250167_P218195.png
5,21,0.29092699376,1.25016666667,0.262997819057,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1250167_P290927.png
6,21,0.3636587422,1.25016666667,0.360390710311,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1250167_P363659.png
7,21,0.43639049064,1.25016666667,0.42610907569,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1250167_P436390.png
8,21,0.50912223908,1.25016666667,0.492007024986,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1250167_P509122.png
9,21,0.58185398752,1.25016666667,0.557068094373,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1250167_P581854.png
10,21,0.65458573596,1.25016666667,0.623110197864,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1250167_P654586.png
1,22,0,1.312625,0.00115476073201,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1312625_P000001.png
2,22,0.07636542698,1.312625,0.0696815618859,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1312625_P076365.png
3,22,0.15273085396,1.312625,0.139189909662,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1312625_P152731.png
4,22,0.22909628094,1.312625,0.207449095016,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1312625_P229096.png
5,22,0.30546170792,1.312625,0.275096958287,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1312625_P305462.png
6,22,0.3818271349,1.312625,0.379136074991,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1312625_P381827.png
7,22,0.45819256188,1.312625,0.447397487384,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1312625_P458193.png
8,22,0.53455798886,1.312625,0.516587698578,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1312625_P534558.png
9,22,0.61092341584,1.312625,0.584899219339,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1312625_P610923.png
10,22,0.68728884282,1.312625,0.653873737725,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1312625_P687289.png
1,23,0,1.37508333333,0.00145164893545,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1375083_P000001.png
2,23,0.0799991055199,1.37508333333,0.072997203611,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1375083_P079999.png
3,23,0.15999821104,1.37508333333,0.14600227032,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1375083_P159998.png
4,23,0.23999731656,1.37508333333,0.218918639552,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1375083_P239997.png
5,23,0.31999642208,1.37508333333,0.289259757649,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1375083_P319996.png
6,23,0.399995527599,1.37508333333,0.396961653331,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1375083_P399996.png
7,23,0.479994633119,1.37508333333,0.468307390258,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1375083_P479995.png
8,23,0.559993738639,1.37508333333,0.54116837217,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1375083_P559994.png
9,23,0.639992844159,1.37508333333,0.612730344304,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1375083_P639993.png
10,23,0.719991949679,1.37508333333,0.684986861327,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1375083_P719992.png
1,24,0,1.43754166667,0.00227637748872,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1437542_P000001.png
2,24,0.0836327840598,1.43754166667,0.0763098643656,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1437542_P083633.png
3,24,0.16726556812,1.43754166667,0.152376282805,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1437542_P167266.png
4,24,0.250898352179,1.43754166667,0.227986477257,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1437542_P250898.png
5,24,0.334531136239,1.43754166667,0.302139790115,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1437542_P334531.png
6,24,0.418163920299,1.43754166667,0.413482562038,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1437542_P418164.png
7,24,0.501796704359,1.43754166667,0.491018869942,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1437542_P501797.png
8,24,0.585429488419,1.43754166667,0.56513311402,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1437542_P585429.png
9,24,0.669062272478,1.43754166667,0.64056146927,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1437542_P669062.png
10,24,0.752695056538,1.43754166667,0.71609998493,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1437542_P752695.png
1,25,0,1.5,0.00118764078714,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1500000_P000001.png
2,25,0.0872664625997,1.5,0.0811837309492,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1500000_P087266.png
3,25,0.174532925199,1.5,0.160116222806,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1500000_P174533.png
4,25,0.261799387799,1.5,0.235163055631,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1500000_P261799.png
5,25,0.349065850399,1.5,0.315874322339,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1500000_P349066.png
6,25,0.436332312999,1.5,0.433734945739,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1500000_P436332.png
7,25,0.523598775598,1.5,0.511271488385,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1500000_P523599.png
8,25,0.610865238198,1.5,0.589588056534,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1500000_P610865.png
9,25,0.698131700798,1.5,0.668392594235,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1500000_P698132.png
10,25,0.785398163397,1.5,0.747213108532,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1500000_P785398.png
