iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
4,8,0.0251045627396,0.438208333333,0.0250932666018,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d438208_P025105.png
5,8,0.0334727503195,0.438208333333,0.0334716771895,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d438208_P033473.png
6,8,0.0418409378993,0.438208333333,0.0418317486713,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d438208_P041841.png
7,8,0.0502091254792,0.438208333333,0.0501865882759,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d438208_P050209.png
8,8,0.058577313059,0.438208333333,0.0585553887315,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d438208_P058577.png
9,8,0.0669455006389,0.438208333333,0.0669241065786,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d438208_P066946.png
10,8,0.0753136882188,0.438208333333,0.0753112736764,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d438208_P075314.png
1,9,0,0.500666666667,9.43828816018e-07,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d500667_P000001.png
2,9,0.00970918472622,0.500666666667,0.00970822320158,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d500667_P009709.png
3,9,0.0194183694524,0.500666666667,0.0194116643372,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d500667_P019418.png
