iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
10,21,0.286152068225,1.25016666667,0.286124786782,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1250167_P286152.png
1,22,0,1.312625,0.166282740991,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1312625_P000001.png
2,22,0.0331182262328,1.312625,0.166282740991,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1312625_P033118.png
3,22,0.0662364524657,1.312625,0.166282740991,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1312625_P066236.png
4,22,0.0993546786985,1.312625,0.166282740991,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1312625_P099355.png
5,22,0.132472904931,1.312625,0.166282740991,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1312625_P132473.png
6,22,0.165591131164,1.312625,0.166282740991,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1312625_P165591.png
7,22,0.198709357397,1.312625,0.198761953754,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1312625_P198709.png
8,22,0.23182758363,1.312625,0.231748271444,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1312625_P231828.png
9,22,0.264945809863,1.312625,0.264956220712,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1312625_P264946.png
10,22,0.298064036096,1.312625,0.298036651402,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1312625_P298064.png
1,23,0,1.37508333333,0.190392053021,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1375083_P000001.png
2,23,0.0343825748355,1.37508333333,0.190392053021,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1375083_P034383.png
3,23,0.0687651496709,1.37508333333,0.190392053021,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1375083_P068765.png
4,23,0.103147724506,1.37508333333,0.190392053021,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1375083_P103148.png
5,23,0.137530299342,1.37508333333,0.190392053021,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1375083_P137530.png
6,23,0.171912874177,1.37508333333,0.190392053021,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1375083_P171913.png
7,23,0.206295449013,1.37508333333,0.206242504057,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1375083_P206295.png
8,23,0.240678023848,1.37508333333,0.240545746071,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1375083_P240678.png
9,23,0.275060598684,1.37508333333,0.274991733563,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1375083_P275061.png
10,23,0.309443173519,1.37508333333,0.309416119137,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1375083_P309443.png
1,24,0,1.43754166667,0.212413661424,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1437542_P000001.png
2,24,0.0355902322151,1.43754166667,0.212413661424,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1437542_P035590.png
3,24,0.0711804644301,1.43754166667,0.212413661424,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1437542_P071180.png
4,24,0.106770696645,1.43754166667,0.212413661424,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1437542_P106771.png
5,24,0.14236092886,1.43754166667,0.212413661424,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1437542_P142361.png
6,24,0.177951161075,1.43754166667,0.212413661424,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1437542_P177951.png
7,24,0.21354139329,1.43754166667,0.21360189434,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1437542_P213541.png
8,24,0.249131625505,1.43754166667,0.249153039106,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1437542_P249132.png
9,24,0.28472185772,1.43754166667,0.284689459683,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1437542_P284722.png
10,24,0.320312089936,1.43754166667,0.320289564631,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1437542_P320312.png
1,25,0,1.5,0.232687295876,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1500000_P000001.png
2,25,0.0367437737262,1.5,0.232687295876,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1500000_P036744.png
3,25,0.0734875474524,1.5,0.232687295876,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1500000_P073488.png
4,25,0.110231321179,1.5,0.232687295876,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1500000_P110231.png
5,25,0.146975094905,1.5,0.232687295876,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1500000_P146975.png
6,25,0.183718868631,1.5,0.232687295876,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1500000_P183719.png
7,25,0.220462642357,1.5,0.232687295876,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1500000_P220463.png
8,25,0.257206416083,1.5,0.257206799727,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1500000_P257206.png
9,25,0.29395018981,1.5,0.293907162222,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1500000_P293950.png
10,25,0.330693963536,1.5,0.330660874296,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1500000_P330694.png
